Gene_name	Species_name	GC_content
DNM3	Phocoena_phocoena	48.79
DNM3	Budorcas_taxicolor	48.14
DNM3	Struthio_camelus	46.44
DNM3	Corvus_cornix_cornix	47.61
DNM3	Panthera_onca	49.45
DNM3	Sander_lucioperca	52.10
DNM3	Marmota_monax	53.05
DNM3	Prionailurus_viverrinus	49.21
DNM3	Nyctereutes_procyonoides	48.93
DNM3	Dryobates_pubescens	48.98
DNM3	Sparus_aurata	51.59
DNM3	Marmota_flaviventris	53.13
DNM3	Hyaena_hyaena	57.07
DNM3	Scophthalmus_maximus	52.42
DNM3	Microcaecilia_unicolor	45.69
DNM3	Equus_caballus	50.29
DNM3	Haliaeetus_albicilla	46.54
DNM3	Ficedula_albicollis	49.67
DNM3	Amphiprion_ocellaris	50.32
DNM3	Gouania_willdenowi	48.02
DNM3	Symphalangus_syndactylus	48.02
DNM3	Myotis_myotis	51.87
DNM3	Anomalospiza_imberbis	48.61
DNM3	Passer_domesticus	50.73
DNM3	Rana_temporaria	44.54
DNM3	Pseudorasbora_parva	47.50
DNM3	Zalophus_californianus	49.52
DNM3	Colius_striatus	46.91
DNM3	Rhea_pennata	45.62
DNM3	Chamaea_fasciata	49.11
DNM3	Danio_rerio	49.01
DNM3	Rhinichthys_klamathensis_goyatoka	50.52
DNM3	Lates_calcarifer	50.18
DNM3	Serinus_canaria	48.40
DNM3	Macaca_nemestrina	47.99
DNM3	Mustela_erminea	52.55
DNM3	Oryzias_latipes	53.45
DNM3	Marmota_marmota_marmota	52.92
DNM3	Anabas_testudineus	49.02
DNM3	Pangasianodon_hypophthalmus	51.56
DNM3	Nothobranchius_furzeri	48.16
DNM3	Micropterus_salmoides	50.34
DNM3	Myotis_yumanensis	52.38
DNM3	Ictalurus_punctatus	51.18
DNM3	Thunnus_albacares	50.46
DNM3	Egretta_garzetta	44.88
DNM3	Epinephelus_moara	52.43
DNM3	Oxyura_jamaicensis	46.68
DNM3	Macaca_fascicularis	47.87
DNM3	Seriola_aureovittata	52.35
DNM3	Phasianus_colchicus	46.12
DNM3	Panthera_uncia	49.40
DNM3	Tympanuchus_pallidicinctus	45.04
DNM3	Suricata_suricatta	49.09
DNM3	Passer_montanus	48.96
DNM3	Lynx_rufus	49.32
DNM3	Anarrhichthys_ocellatus	54.65
DNM3	Haplochromis_burtoni	48.71
DNM3	Nycticebus_coucang	49.72
DNM3	Danio_aesculapii	49.34
DNM3	Rissa_tridactyla	46.51
DNM3	Chrysochloris_asiatica	47.49
DNM3	Choloepus_didactylus	47.04
DNM3	Nyctibius_grandis	46.35
DNM3	Silurus_meridionalis	52.31
DNM3	Pteropus_vampyrus	53.32
DNM3	Pseudopodoces_humilis	48.41
DNM3	Arvicanthis_niloticus	50.59
DNM3	Pimephales_promelas	50.20
DNM3	Camelus_bactrianus	49.83
DNM3	Falco_cherrug	46.89
DNM3	Syngnathus_scovelli	54.49
DNM3	Papio_anubis	48.00
DNM3	Parus_major	48.18
DNM3	Geotrypetes_seraphini	45.27
DNM3	Echinops_telfairi	48.38
DNM3	Pseudochaenichthys_georgianus	51.22
DNM3	Latimeria_chalumnae	48.69
DNM3	Mugil_cephalus	50.82
DNM3	Ictidomys_tridecemlineatus	53.53
DNM3	Camelus_dromedarius	49.94
DNM3	Trichomycterus_rosablanca	49.11
DNM3	Molossus_molossus	56.51
DNM3	Sturnira_hondurensis	56.64
DNM3	Xiphophorus_couchianus	50.88
DNM3	Antechinus_flavipes	43.81
DNM3	Capricornis_sumatraensis	48.33
DNM3	Octodon_degus	49.14
DNM3	Bubalus_bubalis	48.84
DNM3	Hyperolius_riggenbachi	45.37
DNM3	Hippopotamus_amphibius_kiboko	48.68
DNM3	Catharus_ustulatus	48.42
DNM3	Carcharodon_carcharias	45.05
DNM3	Eleginops_maclovinus	50.54
DNM3	Numida_meleagris	46.31
DNM3	Poecilia_reticulata	51.00
DNM3	Accipiter_gentilis	46.42
DNM3	Neophocaena_asiaeorientalis_asiaeorientalis	48.96
DNM3	Denticeps_clupeoides	54.87
DNM3	Acomys_russatus	51.40
DNM3	Alligator_sinensis	40.86
DNM3	Labrus_bergylta	54.11
DNM3	Boleophthalmus_pectinirostris	47.96
DNM3	Mesocricetus_auratus	48.61
DNM3	Hoplias_malabaricus	49.72
DNM3	Cottoperca_gobio	50.18
DNM3	Apteryx_mantelli	46.31
DNM3	Mus_pahari	50.55
DNM3	Dendropsophus_ebraccatus	46.99
DNM3	Pipra_filicauda	47.29
DNM3	Nannospalax_galili	48.00
DNM3	Cyprinus_carpio	49.64
DNM3	Acanthopagrus_latus	51.05
DNM3	Mus_caroli	50.32
DNM3	Peromyscus_leucopus	49.50
DNM3	Pygocentrus_nattereri	52.07
DNM3	Calidris_pugnax	45.79
DNM3	Lagopus_leucura	44.92
DNM3	Molothrus_aeneus	49.54
DNM3	Cavia_porcellus	48.10
DNM3	Embiotoca_jacksoni	51.25
DNM3	Centrocercus_urophasianus	45.17
DNM3	Enhydra_lutris_kenyoni	52.21
DNM3	Dasypus_novemcinctus	46.72
DNM3	Lipotes_vexillifer	48.94
DNM3	Cervus_canadensis	48.72
DNM3	Pygoscelis_adeliae	45.08
DNM3	Hemiscyllium_ocellatum	44.91
DNM3	Corapipo_altera	47.44
DNM3	Otolemur_garnettii	49.77
DNM3	Myotis_brandtii	52.39
DNM3	Larimichthys_crocea	51.71
DNM3	Phalacrocorax_carbo	45.88
DNM3	Gymnodraco_acuticeps	50.87
DNM3	Manacus_vitellinus	47.44
DNM3	Pteronotus_mesoamericanus	56.19
DNM3	Rhinopithecus_roxellana	47.68
DNM3	Grus_americana	46.66
DNM3	Notolabrus_celidotus	56.90
DNM3	Antennarius_striatus	48.97
DNM3	Paramisgurnus_dabryanus	49.00
DNM3	Centropristis_striata	51.22
DNM3	Chroicocephalus_ridibundus	46.57
DNM3	Mauremys_mutica	46.49
DNM3	Caretta_caretta	46.58
DNM3	Aythya_fuligula	46.93
DNM3	Vicugna_pacos	49.79
DNM3	Ammospiza_nelsoni	49.57
DNM3	Scomber_scombrus	50.30
DNM3	Falco_biarmicus	46.82
DNM3	Alosa_alosa	55.22
DNM3	Gymnogyps_californianus	46.14
DNM3	Brienomyrus_brachyistius	58.95
DNM3	Neopelma_chrysocephalum	47.60
DNM3	Equus_quagga	50.39
DNM3	Neofelis_nebulosa	49.15
DNM3	Vidua_macroura	48.61
DNM3	Xenopus_tropicalis	43.57
DNM3	Puma_yagouaroundi	48.78
DNM3	Acanthochromis_polyacanthus	50.36
DNM3	Leopardus_geoffroyi	48.63
DNM3	Cebus_imitator	47.58
DNM3	Heterocephalus_glaber	47.80
DNM3	Trichosurus_vulpecula	45.07
DNM3	Eleutherodactylus_coqui	43.95
DNM3	Prinia_subflava	49.37
DNM3	Perca_flavescens	51.59
DNM3	Pan_paniscus	48.10
DNM3	Pundamilia_nyererei	48.87
DNM3	Tyto_alba	45.91
DNM3	Onychostruthus_taczanowskii	48.72
DNM3	Pyrgilauda_ruficollis	50.52
DNM3	Trachemys_scripta_elegans	46.83
DNM3	Pseudopipra_pipra	49.16
DNM3	Heptranchias_perlo	45.40
DNM3	Sarcophilus_harrisii	43.64
DNM3	Microtus_ochrogaster	50.98
DNM3	Toxotes_jaculatrix	50.82
DNM3	Cervus_elaphus	48.72
DNM3	Talpa_occidentalis	47.76
DNM3	Bos_mutus	48.83
DNM3	Ornithorhynchus_anatinus	48.87
DNM3	Neomonachus_schauinslandi	49.45
DNM3	Perca_fluviatilis	52.38
DNM3	Pezoporus_wallicus	46.12
DNM3	Haliaeetus_leucocephalus	47.40
DNM3	Notothenia_coriiceps	49.77
DNM3	Pipistrellus_kuhlii	53.13
DNM3	Lontra_canadensis	52.24
DNM3	Rhinolophus_ferrumequinum	51.17
DNM3	Labrus_mixtus	54.30
DNM3	Alosa_sapidissima	55.06
DNM3	Saccopteryx_bilineata	55.04
DNM3	Gambusia_affinis	50.80
DNM3	Melospiza_melodia_melodia	49.73
DNM3	Gorilla_gorilla_gorilla	48.14
DNM3	Salarias_fasciatus	49.46
DNM3	Cyprinodon_tularosa	50.46
DNM3	Cygnus_olor	46.60
DNM3	Heterodontus_francisci	45.11
DNM3	Manis_javanica	50.84
DNM3	Lathamus_discolor	46.20
DNM3	Mauremys_reevesii	46.47
DNM3	Amblyraja_radiata	45.31
DNM3	Mirounga_leonina	49.98
DNM3	Tachyglossus_aculeatus	48.45
DNM3	Emydura_macquarii_macquarii	45.82
DNM3	Bos_indicus_x_Bos_taurus	48.84
DNM3	Suncus_etruscus	52.54
DNM3	Rattus_norvegicus	50.75
DNM3	Emys_orbicularis	47.56
DNM3	Melospiza_georgiana	49.77
DNM3	Bubalus_kerabau	48.79
DNM3	Sorex_araneus	56.43
DNM3	Vulpes_lagopus	48.83
DNM3	Poecile_atricapillus	48.49
DNM3	Manis_pentadactyla	49.75
DNM3	Esox_lucius	53.00
DNM3	Cheilinus_undulatus	56.40
DNM3	Callithrix_jacchus	47.73
DNM3	Zonotrichia_leucophrys_gambelii	49.62
DNM3	Artibeus_jamaicensis	56.27
DNM3	Anser_cygnoides	46.54
DNM3	Cyrtonyx_montezumae	46.28
DNM3	Myodes_glareolus	50.63
DNM3	Astatotilapia_calliptera	48.79
DNM3	Prionailurus_bengalensis	49.14
DNM3	Odobenus_rosmarus_divergens	48.32
DNM3	Sylvia_atricapilla	49.18
DNM3	Dicentrarchus_labrax	49.96
DNM3	Labeo_rohita	50.34
DNM3	Megalops_cyprinoides	56.97
DNM3	Pan_troglodytes	48.02
DNM3	Corythoichthys_intestinalis	52.55
DNM3	Stegastes_partitus	50.56
DNM3	Phaethon_lepturus	46.26
DNM3	Canis_lupus_dingo	48.90
DNM3	Rattus_rattus	51.25
DNM3	Phascolarctos_cinereus	44.67
DNM3	Panthera_pardus	49.25
DNM3	Leucoraja_erinaceus	45.20
DNM3	Melanotaenia_boesemani	48.30
DNM3	Synchiropus_splendidus	49.37
DNM3	Misgurnus_anguillicaudatus	49.00
DNM3	Entelurus_aequoreus	55.37
DNM3	Epinephelus_fuscoguttatus	52.39
DNM3	Nomascus_leucogenys	48.03
DNM3	Mustela_putorius_furo	52.66
DNM3	Rhinatrema_bivittatum	48.40
DNM3	Micropterus_dolomieu	50.10
DNM3	Hipposideros_armiger	51.74
DNM3	Ochotona_princeps	50.98
DNM3	Chiroxiphia_lanceolata	47.56
DNM3	Polyodon_spathula	59.75
DNM3	Loxodonta_africana	53.09
DNM3	Sardina_pilchardus	55.48
DNM3	Lampris_incognitus	50.13
DNM3	Channa_argus	48.34
DNM3	Cuculus_canorus	46.64
DNM3	Poeciliopsis_prolifica	51.12
DNM3	Pteropus_giganteus	52.52
DNM3	Eptesicus_fuscus	51.94
DNM3	Triplophysa_rosa	50.52
DNM3	Puma_concolor	49.20
DNM3	Pungitius_pungitius	61.13
DNM3	Falco_peregrinus	47.40
DNM3	Grammomys_surdaster	50.25
DNM3	Anguilla_rostrata	62.13
DNM3	Chelmon_rostratus	51.68
DNM3	Corvus_moneduloides	47.53
DNM3	Falco_rusticolus	46.88
DNM3	Alligator_mississippiensis	45.32
DNM3	Myotis_daubentonii	52.30
DNM3	Scyliorhinus_canicula	45.01
DNM3	Semicossyphus_pulcher	57.14
DNM3	Poecilia_formosa	51.53
DNM3	Kogia_breviceps	48.98
DNM3	Poecilia_mexicana	51.49
DNM3	Seriola_lalandi_dorsalis	52.35
DNM3	Chanos_chanos	53.01
DNM3	Xiphophorus_maculatus	50.92
DNM3	Phyllopteryx_taeniolatus	55.50
DNM3	Eubalaena_glacialis	49.15
DNM3	Amia_calva	62.86
DNM3	Aphelocoma_coerulescens	47.33
DNM3	Callorhinus_ursinus	49.69
DNM3	Ursus_arctos	49.14
DNM3	Chlorocebus_sabaeus	47.77
DNM3	Aotus_nancymaae	48.02
DNM3	Melopsittacus_undulatus	45.75
ELOVL3	Molothrus_ater	45.10
ELOVL3	Miniopterus_natalensis	50.19
ELOVL3	Cricetulus_griseus	47.48
ELOVL3	Nycticebus_coucang	52.16
ELOVL3	Lagopus_muta	47.35
ELOVL3	Oenanthe_melanoleuca	45.71
ELOVL3	Petaurus_breviceps_papuanus	45.65
ELOVL3	Microcebus_murinus	48.87
ELOVL3	Canis_lupus_dingo	49.87
ELOVL3	Bufo_gargarizans	43.32
ELOVL3	Ursus_americanus	51.85
ELOVL3	Heterocephalus_glaber	55.93
ELOVL3	Microtus_oregoni	48.46
ELOVL3	Sciurus_carolinensis	48.02
ELOVL3	Zonotrichia_albicollis	44.73
ELOVL3	Gracilinanus_agilis	47.04
ELOVL3	Sorex_fumeus	52.96
ELOVL3	Pan_troglodytes	51.23
ELOVL3	Trachemys_scripta_elegans	54.32
ELOVL3	Vulpes_lagopus	50.00
ELOVL3	Phodopus_roborovskii	49.57
ELOVL3	Bubalus_bubalis	50.74
ELOVL3	Mustela_putorius_furo	49.75
ELOVL3	Rousettus_aegyptiacus	46.67
ELOVL3	Kogia_breviceps	48.64
ELOVL3	Oryctolagus_cuniculus	56.05
ELOVL3	Dermochelys_coriacea	55.82
ELOVL3	Rattus_norvegicus	48.46
ELOVL3	Mirounga_leonina	50.00
ELOVL3	Mauremys_mutica	55.19
ELOVL3	Manis_pentadactyla	50.00
ELOVL3	Apodemus_sylvaticus	51.66
ELOVL3	Symphalangus_syndactylus	50.74
ELOVL3	Mustela_erminea	49.75
ELOVL3	Manis_javanica	50.12
ELOVL3	Eschrichtius_robustus	49.14
ELOVL3	Rhinopithecus_roxellana	51.48
ELOVL3	Cygnus_atratus	55.64
ELOVL3	Dromaius_novaehollandiae	48.96
ELOVL3	Panthera_pardus	51.23
ELOVL3	Arvicola_amphibius	48.71
ELOVL3	Arvicanthis_niloticus	48.34
ELOVL3	Cervus_elaphus	50.49
ELOVL3	Callithrix_jacchus	52.59
ELOVL3	Taeniopygia_guttata	44.54
ELOVL3	Mus_pahari	51.48
ELOVL3	Leopardus_geoffroyi	50.49
ELOVL3	Hyaena_hyaena	50.99
ELOVL3	Xenopus_tropicalis	43.09
ELOVL3	Ochotona_princeps	56.17
ELOVL3	Eleutherodactylus_coqui	42.45
ELOVL3	Cynocephalus_volans	49.51
ELOVL3	Terrapene_triunguis	55.43
ELOVL3	Antechinus_flavipes	45.83
ELOVL3	Mauremys_reevesii	52.62
ELOVL3	Pongo_abelii	51.00
ELOVL3	Phoca_vitulina	50.86
ELOVL3	Macaca_thibetana_thibetana	51.23
ELOVL3	Meles_meles	51.23
ELOVL3	Parus_major	44.98
ELOVL3	Moschus_berezovskii	49.51
ELOVL3	Bos_taurus	50.62
ELOVL3	Grus_americana	51.06
ELOVL3	Chamaea_fasciata	45.59
ELOVL3	Apteryx_rowi	46.88
ELOVL3	Hylobates_moloch	50.62
ELOVL3	Camelus_ferus	49.14
ELOVL3	Trichechus_manatus_latirostris	49.57
ELOVL3	Peromyscus_eremicus	47.97
ELOVL3	Accipiter_gentilis	51.28
ELOVL3	Alexandromys_fortis	48.95
ELOVL3	Monodon_monoceros	49.04
ELOVL3	Ochotona_curzoniae	55.19
ELOVL3	Equus_asinus	52.84
ELOVL3	Prionailurus_bengalensis	50.74
ELOVL3	Myotis_yumanensis	52.10
ELOVL3	Galeopterus_variegatus	49.38
ELOVL3	Talpa_occidentalis	49.26
ELOVL3	Emys_orbicularis	55.19
ELOVL3	Mesoplodon_densirostris	48.40
ELOVL3	Ursus_maritimus	51.85
ELOVL3	Cavia_porcellus	52.03
ELOVL3	Eubalaena_glacialis	49.01
ELOVL3	Rhinolophus_ferrumequinum	50.55
ELOVL3	Capra_hircus	49.38
ELOVL3	Bos_indicus	50.62
ELOVL3	Vombatus_ursinus	46.64
ELOVL3	Oxyura_jamaicensis	55.02
ELOVL3	Hippopotamus_amphibius_kiboko	50.37
ELOVL3	Eumetopias_jubatus	51.11
ELOVL3	Bos_indicus_x_Bos_taurus	50.62
ELOVL3	Cinclus_cinclus	43.50
ELOVL3	Lagopus_leucura	47.49
ELOVL3	Balaenoptera_ricei	48.27
ELOVL3	Bos_javanicus	50.49
ELOVL3	Saccopteryx_bilineata	49.26
ELOVL3	Zalophus_californianus	51.11
ELOVL3	Ammospiza_nelsoni	45.11
ELOVL3	Ursus_arctos	51.73
ELOVL3	Fukomys_damarensis	54.94
ELOVL3	Ficedula_albicollis	44.49
ELOVL3	Chinchilla_lanigera	60.52
ELOVL3	Leptonychotes_weddellii	50.37
ELOVL3	Gopherus_flavomarginatus	55.43
ELOVL3	Pteropus_giganteus	48.27
ELOVL3	Phyllostomus_discolor	51.88
ELOVL3	Suncus_etruscus	47.16
ELOVL3	Malaclemys_terrapin_pileata	54.57
ELOVL3	Serinus_canaria	44.00
ELOVL3	Melozone_crissalis	44.21
ELOVL3	Myotis_lucifugus	52.10
ELOVL3	Carlito_syrichta	57.25
ELOVL3	Melospiza_melodia_melodia	44.98
ELOVL3	Ornithorhynchus_anatinus	61.51
ELOVL3	Oryx_dammah	49.51
ELOVL3	Vulpes_vulpes	50.00
ELOVL3	Sapajus_apella	51.48
ELOVL3	Pogoniulus_pusillus	46.45
ELOVL3	Mirounga_angustirostris	50.00
ELOVL3	Condylura_cristata	48.77
ELOVL3	Pteropus_vampyrus	48.27
ELOVL3	Hipposideros_armiger	50.43
ELOVL3	Marmota_monax	47.65
ELOVL3	Colobus_angolensis_palliatus	51.11
ELOVL3	Neofelis_nebulosa	51.23
ELOVL3	Alligator_sinensis	49.93
ELOVL3	Lepus_europaeus	55.93
ELOVL3	Myodes_glareolus	48.83
ELOVL3	Motacilla_alba_alba	45.10
ELOVL3	Harpia_harpyja	51.17
ELOVL3	Chionomys_nivalis	49.20
ELOVL3	Lontra_canadensis	50.37
ELOVL3	Pan_paniscus	51.36
ELOVL3	Dasypus_novemcinctus	56.90
ELOVL3	Aotus_nancymaae	51.48
ELOVL3	Gavia_stellata	48.29
ELOVL3	Hyla_sarda	42.32
ELOVL3	Capricornis_sumatraensis	49.63
ELOVL3	Nyctereutes_procyonoides	50.25
ELOVL3	Ailuropoda_melanoleuca	50.99
ELOVL3	Neogale_vison	50.12
ELOVL3	Lynx_rufus	50.62
ELOVL3	Tupaia_chinensis	54.12
ELOVL3	Pongo_pygmaeus	51.46
ELOVL3	Molothrus_aeneus	44.98
ELOVL3	Corvus_hawaiiensis	46.69
ELOVL3	Corapipo_altera	45.27
ELOVL3	Chelonoidis_abingdonii	55.06
ELOVL3	Bos_mutus	50.37
ELOVL3	Hyperolius_riggenbachi	44.74
ELOVL3	Lemur_catta	51.78
ELOVL3	Vidua_chalybeata	43.87
ELOVL3	Nomascus_leucogenys	50.49
ELOVL3	Panthera_uncia	51.36
ELOVL3	Myotis_brandtii	51.98
ELOVL3	Vicugna_pacos	49.38
ELOVL3	Macaca_nemestrina	51.11
ELOVL3	Papio_anubis	56.28
ELOVL3	Suricata_suricatta	50.62
ELOVL3	Macaca_fascicularis	51.11
ELOVL3	Mus_musculus	48.59
ELOVL3	Sarcophilus_harrisii	49.17
ELOVL3	Prinia_subflava	45.47
ELOVL3	Mustela_nigripes	49.75
ELOVL3	Erinaceus_europaeus	46.37
ELOVL3	Camelus_dromedarius	49.14
ELOVL3	Gorilla_gorilla_gorilla	50.99
ELOVL3	Haemorhous_mexicanus	44.73
ELOVL3	Budorcas_taxicolor	49.63
ELOVL3	Ictidomys_tridecemlineatus	48.23
ELOVL3	Anser_cygnoides	55.89
ELOVL3	Felis_catus	50.37
ELOVL3	Mustela_lutreola	49.63
ELOVL3	Pteropus_alecto	47.78
ELOVL3	Orycteropus_afer_afer	48.16
ELOVL3	Corvus_kubaryi	46.94
ELOVL3	Homo_sapiens	50.86
ELOVL3	Myotis_davidii	51.98
ELOVL3	Melospiza_georgiana	44.85
ELOVL3	Elephantulus_edwardii	46.37
ELOVL3	Mandrillus_leucophaeus	51.11
ELOVL3	Macaca_mulatta	51.11
ELOVL3	Pygoscelis_adeliae	48.07
ELOVL3	Halichoerus_grypus	50.62
ELOVL3	Echinops_telfairi	47.85
ELOVL3	Rhinopithecus_bieti	51.60
ELOVL3	Balaenoptera_acutorostrata	49.01
ELOVL3	Ovis_aries	49.01
ELOVL3	Panthera_onca	51.23
ELOVL3	Dipodomys_ordii	45.86
ELOVL3	Pteronotus_mesoamericanus	49.00
ELOVL3	Cygnus_olor	55.51
ELOVL3	Apus_apus	48.53
ELOVL3	Cercocebus_atys	51.23
ELOVL3	Meleagris_gallopavo	49.94
ELOVL3	Octodon_degus	53.95
ELOVL3	Onychostruthus_taczanowskii	45.47
ELOVL3	Dama_dama	50.49
ELOVL3	Puma_yagouaroundi	50.62
ELOVL3	Saimiri_boliviensis	52.59
ELOVL3	Acomys_russatus	50.80
ELOVL3	Meriones_unguiculatus	53.16
ELOVL3	Chrysemys_picta_bellii	54.81
ELOVL3	Agelaius_phoeniceus	45.10
ELOVL3	Emydura_macquarii_macquarii	55.19
ELOVL3	Grammomys_surdaster	49.20
ELOVL3	Delphinapterus_leucas	49.04
ELOVL3	Elephas_maximus_indicus	50.49
ELOVL3	Sus_scrofa	50.12
ELOVL3	Numida_meleagris	48.81
ELOVL3	Bufo_bufo	43.12
ELOVL3	Centrocercus_urophasianus	48.15
ELOVL3	Spea_bombifrons	44.82
ELOVL3	Phasianus_colchicus	48.37
ELOVL3	Callorhinus_ursinus	51.11
ELOVL3	Otolemur_garnettii	49.12
ELOVL3	Ammospiza_caudacuta	45.23
ELOVL3	Monodelphis_domestica	46.67
ELOVL3	Mastomys_coucha	49.45
ELOVL3	Artibeus_jamaicensis	49.12
ELOVL3	Colius_striatus	53.86
ELOVL3	Diceros_bicornis_minor	50.00
ELOVL3	Lutra_lutra	50.74
ELOVL3	Phyllostomus_hastatus	50.41
ELOVL3	Dipodomys_spectabilis	46.37
ELOVL3	Microtus_ochrogaster	49.32
ELOVL3	Eulemur_rufifrons	51.50
ELOVL3	Caretta_caretta	55.19
ELOVL3	Bubalus_kerabau	50.74
ELOVL3	Panthera_tigris	51.23
ELOVL3	Empidonax_traillii	45.70
ELOVL3	Rana_temporaria	44.82
ELOVL3	Aquila_chrysaetos_chrysaetos	51.17
ELOVL3	Gallus_gallus	48.54
ELOVL3	Alligator_mississippiensis	52.43
ELOVL3	Mus_caroli	49.45
ELOVL3	Anas_acuta	55.39
ELOVL3	Aythya_fuligula	55.27
ELOVL3	Trachypithecus_francoisi	51.23
ELOVL3	Zonotrichia_leucophrys_gambelii	44.85
ELOVL3	Coturnix_japonica	47.49
ELOVL3	Marmota_flaviventris	47.65
ELOVL3	Neopelma_chrysocephalum	46.49
ELOVL3	Myotis_myotis	51.48
ELOVL3	Phascolarctos_cinereus	46.40
ELOVL3	Haliaeetus_albicilla	50.61
ELOVL3	Equus_quagga	51.28
ELOVL3	Odocoileus_virginianus	50.62
ELOVL3	Acinonyx_jubatus	51.43
ELOVL3	Sturnira_hondurensis	52.08
ELOVL3	Theropithecus_gelada	51.36
ELOVL3	Myiozetetes_cayanensis	46.16
ELOVL3	Lipotes_vexillifer	49.26
ELOVL3	Passer_montanus	45.71
ELOVL3	Aptenodytes_forsteri	51.85
ELOVL3	Rattus_rattus	48.71
ELOVL3	Ceratotherium_simum_simum	50.25
ELOVL3	Psammomys_obesus	50.31
ELOVL3	Panthera_leo	51.11
ELOVL3	Muntiacus_reevesi	50.12
ELOVL3	Trichosurus_vulpecula	46.77
ELOVL3	Canis_lupus_familiaris	49.87
ELOVL3	Propithecus_coquereli	51.50
ELOVL3	Pipistrellus_kuhlii	55.68
ELOVL3	Tympanuchus_pallidicinctus	48.41
ELOVL3	Myotis_daubentonii	51.85
ELOVL3	Saccopteryx_leptura	49.38
ELOVL3	Prionailurus_viverrinus	51.55
ELOVL3	Dipodomys_merriami	46.13
ELOVL3	Gopherus_evgoodei	55.19
ELOVL3	Piliocolobus_tephrosceles	51.23
ELOVL3	Balaenoptera_musculus	49.63
ELOVL3	Cyrtonyx_montezumae	48.28
ELOVL3	Dromiciops_gliroides	45.52
ELOVL3	Puma_concolor	51.96
ELOVL3	Enhydra_lutris_kenyoni	50.74
ELOVL3	Chlorocebus_sabaeus	50.86
ELOVL3	Anas_platyrhynchos	55.27
ELOVL3	Sturnus_vulgaris	44.36
ELOVL3	Rhea_pennata	49.94
ELOVL3	Ovis_canadensis	49.14
ELOVL3	Mesocricetus_auratus	49.94
ELOVL3	Castor_canadensis	49.01
ELOVL3	Chrysochloris_asiatica	47.48
ELOVL3	Nannospalax_galili	47.78
ELOVL3	Bison_bison_bison	50.62
ELOVL3	Tachyglossus_aculeatus	60.50
ELOVL3	Aphelocoma_coerulescens	47.06
ELOVL3	Dendropsophus_ebraccatus	42.07
ELOVL3	Pyrgilauda_ruficollis	45.59
ELOVL3	Perognathus_longimembris_pacificus	47.12
ELOVL3	Passer_domesticus	45.83
ELOVL3	Cervus_canadensis	50.49
ELOVL3	Camelus_bactrianus	49.14
ELOVL3	Desmodus_rotundus	50.25
ELOVL3	Indicator_indicator	46.94
ELOVL3	Peromyscus_californicus_insignis	48.09
ELOVL3	Chelonia_mydas	56.49
ELOVL3	Corvus_moneduloides	46.69
ELOVL3	Sorex_araneus	50.49
ELOVL3	Peromyscus_maniculatus_bairdii	50.18
ELOVL3	Neomonachus_schauinslandi	50.00
ELOVL3	Marmota_marmota_marmota	47.65
ELOVL3	Molossus_molossus	49.01
ELOVL3	Cebus_imitator	51.23
ELOVL3	Pseudophryne_corroboree	44.32
ELOVL3	Loxodonta_africana	50.45
ELOVL3	Odobenus_rosmarus_divergens	50.62
ELOVL3	Lepidothrix_coronata	45.33
ELOVL3	Lynx_canadensis	50.49
ELOVL3	Onychomys_torridus	48.34
ELOVL3	Choloepus_didactylus	50.00
ELOVL3	Pelobates_fuscus	43.45
ELOVL3	Jaculus_jaculus	50.25
FREM2	Kogia_breviceps	52.43
FREM2	Aquila_chrysaetos_chrysaetos	50.01
FREM2	Mandrillus_leucophaeus	50.82
FREM2	Orcinus_orca	52.10
FREM2	Sciurus_carolinensis	51.16
FREM2	Cricetulus_griseus	50.80
FREM2	Erinaceus_europaeus	50.95
FREM2	Pteropus_giganteus	47.90
FREM2	Cygnus_olor	49.83
FREM2	Ursus_maritimus	53.02
FREM2	Corvus_kubaryi	50.65
FREM2	Psammomys_obesus	54.10
FREM2	Sturnus_vulgaris	51.60
FREM2	Patagioenas_fasciata	49.90
FREM2	Pongo_pygmaeus	50.39
FREM2	Mesocricetus_auratus	53.57
FREM2	Gracilinanus_agilis	46.99
FREM2	Phaenicophaeus_curvirostris	50.17
FREM2	Eleutherodactylus_coqui	45.31
FREM2	Melospiza_georgiana	52.02
FREM2	Amblyraja_radiata	59.63
FREM2	Mustela_lutreola	51.96
FREM2	Lynx_rufus	53.14
FREM2	Mirounga_leonina	52.55
FREM2	Ursus_arctos	53.09
FREM2	Nyctibius_grandis	49.91
FREM2	Tyto_alba	49.98
FREM2	Muntiacus_reevesi	53.11
FREM2	Gavia_stellata	49.83
FREM2	Apus_apus	49.49
FREM2	Puma_concolor	52.87
FREM2	Delphinus_delphis	52.18
FREM2	Budorcas_taxicolor	52.60
FREM2	Caretta_caretta	52.65
FREM2	Macaca_thibetana_thibetana	50.91
FREM2	Oryx_dammah	53.04
FREM2	Agelaius_phoeniceus	51.60
FREM2	Catharus_ustulatus	51.01
FREM2	Rissa_tridactyla	49.99
FREM2	Leopardus_geoffroyi	52.94
FREM2	Sorex_araneus	53.98
FREM2	Perognathus_longimembris_pacificus	52.24
FREM2	Chrysochloris_asiatica	49.90
FREM2	Chionomys_nivalis	54.12
FREM2	Prionailurus_bengalensis	52.92
FREM2	Hyaena_hyaena	53.75
FREM2	Falco_peregrinus	50.25
FREM2	Pan_paniscus	50.44
FREM2	Hippopotamus_amphibius_kiboko	53.02
