Gene_name	Class	Order	Species_name	Unaligned_region	Gene_length	Normalized_value	left_gene
KDM3A	Lepidosauria	Squamata	Salvator_merianae	2916	59997	0.0486024 REEP1	REEP1
KDM3A	Aves	Passeriformes	Serinus_canaria	53057	59997	0.884328 REEP1	REEP1
KDM3A	Lepidosauria	Sphenodontia	Sphenodon_punctatus	6050	59997	0.100838 REEP1	REEP1
KDM3A	Aves	Psittaciformes	Strigops_habroptila	53970	59997	0.899545 REEP1	REEP1
KDM3A	Aves	Struthioniformes	Struthio_camelus	54359	59997	0.906029 REEP1	REEP1
KDM3A	Aves	Passeriformes	Taeniopygia_guttata	52225	59997	0.87046 REEP1	REEP1
KDM3A	Reptilia	Testudines	Terrapene_carolina	23344	59997	0.389086 REEP1	REEP1
KREMEN1	Aves	Anseriformes	Anas_platyrhynchos	60859	73859	0.823989 ZNRF3	ZNRF3
KREMEN1	Lepidosauria	Squamata	Anolis_carolinensis	447	73859	0.00605207 ZNRF3	ZNRF3
KREMEN1	Lepidosauria	Squamata	Anolis_sagrei	1620	73859	0.0219337 ZNRF3	ZNRF3
KREMEN1	Aves	Anseriformes	Anser_brachyrhynchus	61573	73859	0.833656 ZNRF3	ZNRF3
KREMEN1	Aves	Accipitriformes	Aquila_chrysaetos	63604	73859	0.861154 ZNRF3	ZNRF3
KREMEN1	Reptilia	Testudines	Chelonoidis_abingdonii	20593	73859	0.278815 ZNRF3	ZNRF3
KREMEN1	Reptilia	Testudines	Chrysemys_picta	21821	73859	0.295441 ZNRF3	ZNRF3
KREMEN1	Aves	Galliformes	Coturnix_japonica	65432	73859	0.885904 ZNRF3	ZNRF3
KREMEN1	Reptilia	Crocodylia	Crocodylus_porosus	20059	73859	0.271585 ZNRF3	ZNRF3
KREMEN1	Lepidosauria	Squamata	Eublepharis_macularius	6271	73859	0.084905 ZNRF3	ZNRF3
KREMEN1	Lepidosauria	Squamata	Euleptes_europaea	6583	73859	0.0891293 ZNRF3	ZNRF3
KREMEN1	Aves	Passeriformes	Ficedula_albicollis	46842	73859	0.634208 ZNRF3	ZNRF3
KREMEN1	Aves	Passeriformes	Geospiza_fortis	48785	73859	0.660515 ZNRF3	ZNRF3
KREMEN1	Reptilia	Testudines	Gopherus_evgoodei	17772	73859	0.240621 ZNRF3	ZNRF3
KREMEN1	Lepidosauria	Squamata	Laticauda_laticaudata	4345	73859	0.0588283 ZNRF3	ZNRF3
KREMEN1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	11093	73859	0.150192 ZNRF3	ZNRF3
KREMEN1	Aves	Galliformes	Meleagris_gallopavo	70499	73859	0.954508 ZNRF3	ZNRF3
KREMEN1	Lepidosauria	Squamata	Naja_naja	4178	73859	0.0565672 ZNRF3	ZNRF3
KREMEN1	Lepidosauria	Squamata	Notechis_scutatus	3989	73859	0.0540083 ZNRF3	ZNRF3
KREMEN1	Aves	Passeriformes	Parus_major	47986	73859	0.649697 ZNRF3	ZNRF3
KREMEN1	Reptilia	Testudines	Pelodiscus_sinensis	13704	73859	0.185543 ZNRF3	ZNRF3
KREMEN1	Lepidosauria	Squamata	Podarcis_muralis	6490	73859	0.0878701 ZNRF3	ZNRF3
KREMEN1	Lepidosauria	Squamata	Podarcis_raffonei	6687	73859	0.0905374 ZNRF3	ZNRF3
KREMEN1	Lepidosauria	Squamata	Pogona_vitticeps_zw	4766	73859	0.0645284 ZNRF3	ZNRF3
KREMEN1	Lepidosauria	Squamata	Pogona_vitticeps_zz	5099	73859	0.0690369 ZNRF3	ZNRF3
KREMEN1	Lepidosauria	Squamata	Pseudonaja_textilis	3927	73859	0.0531689 ZNRF3	ZNRF3
KREMEN1	Lepidosauria	Squamata	Rhineura_floridana	7083	73859	0.0958989 ZNRF3	ZNRF3
KREMEN1	Lepidosauria	Squamata	Salvator_merianae	4469	73859	0.0605072 ZNRF3	ZNRF3
KREMEN1	Aves	Passeriformes	Serinus_canaria	47041	73859	0.636903 ZNRF3	ZNRF3
KREMEN1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	10412	73859	0.140971 ZNRF3	ZNRF3
KREMEN1	Aves	Psittaciformes	Strigops_habroptila	53911	73859	0.729918 ZNRF3	ZNRF3
KREMEN1	Aves	Struthioniformes	Struthio_camelus	63373	73859	0.858027 ZNRF3	ZNRF3
KREMEN1	Aves	Passeriformes	Taeniopygia_guttata	48289	73859	0.6538 ZNRF3	ZNRF3
KREMEN1	Reptilia	Testudines	Terrapene_carolina	23838	73859	0.32275 ZNRF3	ZNRF3
LAPTM5	Aves	Anseriformes	Anas_platyrhynchos	14936	17009	0.878123 MATN1	MATN1
LAPTM5	Lepidosauria	Squamata	Anolis_carolinensis	2171	17009	0.127638 MATN1	MATN1
LAPTM5	Lepidosauria	Squamata	Anolis_sagrei	2426	17009	0.14263 MATN1	MATN1
LAPTM5	Aves	Anseriformes	Anser_brachyrhynchus	15020	17009	0.883062 MATN1	MATN1
LAPTM5	Aves	Accipitriformes	Aquila_chrysaetos	15047	17009	0.884649 MATN1	MATN1
LAPTM5	Reptilia	Testudines	Chelonoidis_abingdonii	5566	17009	0.327239 MATN1	MATN1
LAPTM5	Reptilia	Testudines	Chrysemys_picta	6566	17009	0.386031 MATN1	MATN1
LAPTM5	Aves	Galliformes	Coturnix_japonica	16778	17009	0.986419 MATN1	MATN1
LAPTM5	Reptilia	Crocodylia	Crocodylus_porosus	8336	17009	0.490093 MATN1	MATN1
LAPTM5	Lepidosauria	Squamata	Eublepharis_macularius	2701	17009	0.158798 MATN1	MATN1
LAPTM5	Lepidosauria	Squamata	Euleptes_europaea	2453	17009	0.144218 MATN1	MATN1
LAPTM5	Aves	Passeriformes	Ficedula_albicollis	10154	17009	0.596978 MATN1	MATN1
LAPTM5	Aves	Passeriformes	Geospiza_fortis	11545	17009	0.678758 MATN1	MATN1
LAPTM5	Reptilia	Testudines	Gopherus_evgoodei	5780	17009	0.33982 MATN1	MATN1
LAPTM5	Lepidosauria	Squamata	Laticauda_laticaudata	1735	17009	0.102005 MATN1	MATN1
LAPTM5	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1656	17009	0.0973602 MATN1	MATN1
LAPTM5	Aves	Galliformes	Meleagris_gallopavo	17009	17009	1 MATN1	MATN1
LAPTM5	Lepidosauria	Squamata	Naja_naja	1686	17009	0.099124 MATN1	MATN1
LAPTM5	Lepidosauria	Squamata	Notechis_scutatus	1690	17009	0.0993592 MATN1	MATN1
LAPTM5	Aves	Passeriformes	Parus_major	8669	17009	0.509671 MATN1	MATN1
LAPTM5	Reptilia	Testudines	Pelodiscus_sinensis	3892	17009	0.22882 MATN1	MATN1
LAPTM5	Lepidosauria	Squamata	Podarcis_muralis	2240	17009	0.131695 MATN1	MATN1
LAPTM5	Lepidosauria	Squamata	Podarcis_raffonei	2234	17009	0.131342 MATN1	MATN1
LAPTM5	Lepidosauria	Squamata	Pogona_vitticeps_zw	2057	17009	0.120936 MATN1	MATN1
LAPTM5	Lepidosauria	Squamata	Pogona_vitticeps_zz	2414	17009	0.141925 MATN1	MATN1
LAPTM5	Lepidosauria	Squamata	Pseudonaja_textilis	1593	17009	0.0936563 MATN1	MATN1
LAPTM5	Lepidosauria	Squamata	Rhineura_floridana	2424	17009	0.142513 MATN1	MATN1
LAPTM5	Lepidosauria	Squamata	Salvator_merianae	1999	17009	0.117526 MATN1	MATN1
LAPTM5	Aves	Passeriformes	Serinus_canaria	10302	17009	0.605679 MATN1	MATN1
LAPTM5	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1991	17009	0.117056 MATN1	MATN1
LAPTM5	Aves	Psittaciformes	Strigops_habroptila	13806	17009	0.811688 MATN1	MATN1
LAPTM5	Aves	Struthioniformes	Struthio_camelus	14635	17009	0.860427 MATN1	MATN1
LAPTM5	Aves	Passeriformes	Taeniopygia_guttata	11883	17009	0.69863 MATN1	MATN1
LAPTM5	Reptilia	Testudines	Terrapene_carolina	6909	17009	0.406197 MATN1	MATN1
LCP1	Aves	Anseriformes	Anas_platyrhynchos	12106	15929	0.759997 CPB2	CPB2
LCP1	Lepidosauria	Squamata	Anolis_carolinensis	1716	15929	0.107728 CPB2	CPB2
LCP1	Lepidosauria	Squamata	Anolis_sagrei	1730	15929	0.108607 CPB2	CPB2
LCP1	Aves	Anseriformes	Anser_brachyrhynchus	12192	15929	0.765396 CPB2	CPB2
LCP1	Aves	Accipitriformes	Aquila_chrysaetos	12355	15929	0.775629 CPB2	CPB2
LCP1	Reptilia	Testudines	Chelonoidis_abingdonii	8470	15929	0.531735 CPB2	CPB2
LCP1	Reptilia	Testudines	Chrysemys_picta	7812	15929	0.490426 CPB2	CPB2
LCP1	Aves	Galliformes	Coturnix_japonica	11101	15929	0.696905 CPB2	CPB2
LCP1	Reptilia	Crocodylia	Crocodylus_porosus	5479	15929	0.343964 CPB2	CPB2
LCP1	Lepidosauria	Squamata	Eublepharis_macularius	1790	15929	0.112374 CPB2	CPB2
LCP1	Lepidosauria	Squamata	Euleptes_europaea	1820	15929	0.114257 CPB2	CPB2
LCP1	Aves	Passeriformes	Ficedula_albicollis	10335	15929	0.648817 CPB2	CPB2
LCP1	Aves	Passeriformes	Geospiza_fortis	11248	15929	0.706133 CPB2	CPB2
LCP1	Reptilia	Testudines	Gopherus_evgoodei	7694	15929	0.483018 CPB2	CPB2
LCP1	Lepidosauria	Squamata	Laticauda_laticaudata	1721	15929	0.108042 CPB2	CPB2
LCP1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1417	15929	0.0889572 CPB2	CPB2
LCP1	Aves	Galliformes	Meleagris_gallopavo	14363	15929	0.901689 CPB2	CPB2
LCP1	Lepidosauria	Squamata	Naja_naja	1757	15929	0.110302 CPB2	CPB2
LCP1	Lepidosauria	Squamata	Notechis_scutatus	1610	15929	0.101074 CPB2	CPB2
LCP1	Aves	Passeriformes	Parus_major	10759	15929	0.675435 CPB2	CPB2
LCP1	Reptilia	Testudines	Pelodiscus_sinensis	5597	15929	0.351372 CPB2	CPB2
LCP1	Lepidosauria	Squamata	Podarcis_muralis	2255	15929	0.141566 CPB2	CPB2
LCP1	Lepidosauria	Squamata	Podarcis_raffonei	1605	15929	0.10076 CPB2	CPB2
LCP1	Lepidosauria	Squamata	Pogona_vitticeps_zw	1753	15929	0.110051 CPB2	CPB2
LCP1	Lepidosauria	Squamata	Pogona_vitticeps_zz	1830	15929	0.114885 CPB2	CPB2
LCP1	Lepidosauria	Squamata	Pseudonaja_textilis	1714	15929	0.107602 CPB2	CPB2
LCP1	Lepidosauria	Squamata	Rhineura_floridana	2007	15929	0.125997 CPB2	CPB2
LCP1	Lepidosauria	Squamata	Salvator_merianae	1843	15929	0.115701 CPB2	CPB2
LCP1	Aves	Passeriformes	Serinus_canaria	11042	15929	0.693201 CPB2	CPB2
LCP1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	2776	15929	0.174273 CPB2	CPB2
LCP1	Aves	Psittaciformes	Strigops_habroptila	11264	15929	0.707138 CPB2	CPB2
LCP1	Aves	Struthioniformes	Struthio_camelus	10918	15929	0.685417 CPB2	CPB2
LCP1	Aves	Passeriformes	Taeniopygia_guttata	10867	15929	0.682215 CPB2	CPB2
LCP1	Reptilia	Testudines	Terrapene_carolina	8935	15929	0.560927 CPB2	CPB2
LRCH1	Aves	Anseriformes	Anas_platyrhynchos	17587	19823	0.887202 RUBCNL	RUBCNL
LRCH1	Lepidosauria	Squamata	Anolis_carolinensis	514	19823	0.0259295 RUBCNL	RUBCNL
LRCH1	Lepidosauria	Squamata	Anolis_sagrei	679	19823	0.0342531 RUBCNL	RUBCNL
LRCH1	Aves	Anseriformes	Anser_brachyrhynchus	18447	19823	0.930586 RUBCNL	RUBCNL
LRCH1	Aves	Accipitriformes	Aquila_chrysaetos	17449	19823	0.88024 RUBCNL	RUBCNL
LRCH1	Reptilia	Testudines	Chelonoidis_abingdonii	8201	19823	0.413711 RUBCNL	RUBCNL
LRCH1	Reptilia	Testudines	Chrysemys_picta	8187	19823	0.413005 RUBCNL	RUBCNL
LRCH1	Aves	Galliformes	Coturnix_japonica	17192	19823	0.867275 RUBCNL	RUBCNL
LRCH1	Reptilia	Crocodylia	Crocodylus_porosus	6606	19823	0.333249 RUBCNL	RUBCNL
LRCH1	Lepidosauria	Squamata	Eublepharis_macularius	445	19823	0.0224487 RUBCNL	RUBCNL
LRCH1	Lepidosauria	Squamata	Euleptes_europaea	625	19823	0.031529 RUBCNL	RUBCNL
LRCH1	Aves	Passeriformes	Ficedula_albicollis	15928	19823	0.803511 RUBCNL	RUBCNL
LRCH1	Aves	Passeriformes	Geospiza_fortis	15937	19823	0.803965 RUBCNL	RUBCNL
LRCH1	Reptilia	Testudines	Gopherus_evgoodei	8124	19823	0.409827 RUBCNL	RUBCNL
LRCH1	Lepidosauria	Squamata	Laticauda_laticaudata	696	19823	0.0351107 RUBCNL	RUBCNL
LRCH1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	1461	19823	0.0737023 RUBCNL	RUBCNL
LRCH1	Aves	Galliformes	Meleagris_gallopavo	19788	19823	0.998234 RUBCNL	RUBCNL
LRCH1	Lepidosauria	Squamata	Naja_naja	0	19823	0 RUBCNL	RUBCNL
LRCH1	Lepidosauria	Squamata	Notechis_scutatus	496	19823	0.0250214 RUBCNL	RUBCNL
LRCH1	Aves	Passeriformes	Parus_major	16208	19823	0.817636 RUBCNL	RUBCNL
LRCH1	Reptilia	Testudines	Pelodiscus_sinensis	5429	19823	0.273874 RUBCNL	RUBCNL
LRCH1	Lepidosauria	Squamata	Podarcis_muralis	0	19823	0 RUBCNL	RUBCNL
LRCH1	Lepidosauria	Squamata	Podarcis_raffonei	716	19823	0.0361197 RUBCNL	RUBCNL
LRCH1	Lepidosauria	Squamata	Pogona_vitticeps_zw	474	19823	0.0239116 RUBCNL	RUBCNL
LRCH1	Lepidosauria	Squamata	Pogona_vitticeps_zz	63	19823	0.00317813 RUBCNL	RUBCNL
LRCH1	Lepidosauria	Squamata	Pseudonaja_textilis	456	19823	0.0230036 RUBCNL	RUBCNL
LRCH1	Lepidosauria	Squamata	Rhineura_floridana	772	19823	0.0389447 RUBCNL	RUBCNL
LRCH1	Lepidosauria	Squamata	Salvator_merianae	712	19823	0.0359179 RUBCNL	RUBCNL
LRCH1	Aves	Passeriformes	Serinus_canaria	16337	19823	0.824144 RUBCNL	RUBCNL
LRCH1	Lepidosauria	Sphenodontia	Sphenodon_punctatus	3475	19823	0.175301 RUBCNL	RUBCNL
LRCH1	Aves	Psittaciformes	Strigops_habroptila	15747	19823	0.79438 RUBCNL	RUBCNL
LRCH1	Aves	Struthioniformes	Struthio_camelus	17651	19823	0.89043 RUBCNL	RUBCNL
LRCH1	Aves	Passeriformes	Taeniopygia_guttata	16393	19823	0.826969 RUBCNL	RUBCNL
LRCH1	Reptilia	Testudines	Terrapene_carolina	9026	19823	0.45533 RUBCNL	RUBCNL
MAN2B2	Aves	Anseriformes	Anas_platyrhynchos	157411	175921	0.894782 PPP2R2C	PPP2R2C
MAN2B2	Lepidosauria	Squamata	Anolis_carolinensis	3045	175921	0.0173089 PPP2R2C	PPP2R2C
MAN2B2	Lepidosauria	Squamata	Anolis_sagrei	2367	175921	0.0134549 PPP2R2C	PPP2R2C
MAN2B2	Aves	Anseriformes	Anser_brachyrhynchus	159143	175921	0.904628 PPP2R2C	PPP2R2C
MAN2B2	Aves	Accipitriformes	Aquila_chrysaetos	161794	175921	0.919697 PPP2R2C	PPP2R2C
MAN2B2	Reptilia	Testudines	Chelonoidis_abingdonii	70738	175921	0.402101 PPP2R2C	PPP2R2C
MAN2B2	Reptilia	Testudines	Chrysemys_picta	73222	175921	0.416221 PPP2R2C	PPP2R2C
MAN2B2	Aves	Galliformes	Coturnix_japonica	148671	175921	0.845101 PPP2R2C	PPP2R2C
MAN2B2	Reptilia	Crocodylia	Crocodylus_porosus	55771	175921	0.317023 PPP2R2C	PPP2R2C
MAN2B2	Lepidosauria	Squamata	Eublepharis_macularius	7770	175921	0.0441676 PPP2R2C	PPP2R2C
MAN2B2	Lepidosauria	Squamata	Euleptes_europaea	6685	175921	0.038 PPP2R2C	PPP2R2C
MAN2B2	Aves	Passeriformes	Ficedula_albicollis	153436	175921	0.872187 PPP2R2C	PPP2R2C
MAN2B2	Aves	Passeriformes	Geospiza_fortis	148571	175921	0.844532 PPP2R2C	PPP2R2C
MAN2B2	Reptilia	Testudines	Gopherus_evgoodei	73621	175921	0.418489 PPP2R2C	PPP2R2C
MAN2B2	Lepidosauria	Squamata	Laticauda_laticaudata	2058	175921	0.0116984 PPP2R2C	PPP2R2C
MAN2B2	Actinistia	Coelacanthiformes	Latimeria_chalumnae	3712	175921	0.0211004 PPP2R2C	PPP2R2C
MAN2B2	Aves	Galliformes	Meleagris_gallopavo	171178	175921	0.973039 PPP2R2C	PPP2R2C
MAN2B2	Lepidosauria	Squamata	Naja_naja	1927	175921	0.0109538 PPP2R2C	PPP2R2C
MAN2B2	Lepidosauria	Squamata	Notechis_scutatus	2205	175921	0.012534 PPP2R2C	PPP2R2C
MAN2B2	Aves	Passeriformes	Parus_major	151842	175921	0.863126 PPP2R2C	PPP2R2C
MAN2B2	Reptilia	Testudines	Pelodiscus_sinensis	49680	175921	0.282399 PPP2R2C	PPP2R2C
MAN2B2	Lepidosauria	Squamata	Podarcis_muralis	4646	175921	0.0264096 PPP2R2C	PPP2R2C
MAN2B2	Lepidosauria	Squamata	Podarcis_raffonei	5117	175921	0.0290869 PPP2R2C	PPP2R2C
MAN2B2	Lepidosauria	Squamata	Pogona_vitticeps_zw	2915	175921	0.0165699 PPP2R2C	PPP2R2C
MAN2B2	Lepidosauria	Squamata	Pogona_vitticeps_zz	4784	175921	0.027194 PPP2R2C	PPP2R2C
MAN2B2	Lepidosauria	Squamata	Pseudonaja_textilis	2125	175921	0.0120793 PPP2R2C	PPP2R2C
MAN2B2	Lepidosauria	Squamata	Rhineura_floridana	4441	175921	0.0252443 PPP2R2C	PPP2R2C
MAN2B2	Lepidosauria	Squamata	Salvator_merianae	3274	175921	0.0186106 PPP2R2C	PPP2R2C
MAN2B2	Aves	Passeriformes	Serinus_canaria	152365	175921	0.866099 PPP2R2C	PPP2R2C
MAN2B2	Lepidosauria	Sphenodontia	Sphenodon_punctatus	26392	175921	0.150022 PPP2R2C	PPP2R2C
MAN2B2	Aves	Psittaciformes	Strigops_habroptila	156428	175921	0.889195 PPP2R2C	PPP2R2C
MAN2B2	Aves	Struthioniformes	Struthio_camelus	156199	175921	0.887893 PPP2R2C	PPP2R2C
MAN2B2	Aves	Passeriformes	Taeniopygia_guttata	155619	175921	0.884596 PPP2R2C	PPP2R2C
MAN2B2	Reptilia	Testudines	Terrapene_carolina	74490	175921	0.423429 PPP2R2C	PPP2R2C
MATK	Aves	Anseriformes	Anas_platyrhynchos	0	5451	0 LOC121107721	LOC121107721
MATK	Lepidosauria	Squamata	Anolis_carolinensis	0	5451	0 LOC121107721	LOC121107721
MATK	Lepidosauria	Squamata	Anolis_sagrei	72	5451	0.0132086 LOC121107721	LOC121107721
MATK	Aves	Anseriformes	Anser_brachyrhynchus	1875	5451	0.343974 LOC121107721	LOC121107721
MATK	Aves	Accipitriformes	Aquila_chrysaetos	619	5451	0.113557 LOC121107721	LOC121107721
MATK	Reptilia	Testudines	Chelonoidis_abingdonii	0	5451	0 LOC121107721	LOC121107721
MATK	Reptilia	Testudines	Chrysemys_picta	0	5451	0 LOC121107721	LOC121107721
MATK	Aves	Galliformes	Coturnix_japonica	3407	5451	0.625023 LOC121107721	LOC121107721
MATK	Reptilia	Crocodylia	Crocodylus_porosus	0	5451	0 LOC121107721	LOC121107721
MATK	Lepidosauria	Squamata	Eublepharis_macularius	0	5451	0 LOC121107721	LOC121107721
MATK	Lepidosauria	Squamata	Euleptes_europaea	0	5451	0 LOC121107721	LOC121107721
MATK	Aves	Passeriformes	Ficedula_albicollis	92	5451	0.0168776 LOC121107721	LOC121107721
MATK	Aves	Passeriformes	Geospiza_fortis	523	5451	0.0959457 LOC121107721	LOC121107721
MATK	Reptilia	Testudines	Gopherus_evgoodei	0	5451	0 LOC121107721	LOC121107721
MATK	Lepidosauria	Squamata	Laticauda_laticaudata	0	5451	0 LOC121107721	LOC121107721
MATK	Actinistia	Coelacanthiformes	Latimeria_chalumnae	0	5451	0 LOC121107721	LOC121107721
MATK	Aves	Galliformes	Meleagris_gallopavo	5297	5451	0.971748 LOC121107721	LOC121107721
MATK	Lepidosauria	Squamata	Naja_naja	0	5451	0 LOC121107721	LOC121107721
MATK	Lepidosauria	Squamata	Notechis_scutatus	0	5451	0 LOC121107721	LOC121107721
MATK	Aves	Passeriformes	Parus_major	0	5451	0 LOC121107721	LOC121107721
MATK	Reptilia	Testudines	Pelodiscus_sinensis	0	5451	0 LOC121107721	LOC121107721
MATK	Lepidosauria	Squamata	Podarcis_muralis	0	5451	0 LOC121107721	LOC121107721
MATK	Lepidosauria	Squamata	Podarcis_raffonei	55	5451	0.0100899 LOC121107721	LOC121107721
MATK	Lepidosauria	Squamata	Pogona_vitticeps_zw	0	5451	0 LOC121107721	LOC121107721
MATK	Lepidosauria	Squamata	Pogona_vitticeps_zz	0	5451	0 LOC121107721	LOC121107721
MATK	Lepidosauria	Squamata	Pseudonaja_textilis	0	5451	0 LOC121107721	LOC121107721
MATK	Lepidosauria	Squamata	Rhineura_floridana	50	5451	0.00917263 LOC121107721	LOC121107721
MATK	Lepidosauria	Squamata	Salvator_merianae	0	5451	0 LOC121107721	LOC121107721
MATK	Aves	Passeriformes	Serinus_canaria	576	5451	0.105669 LOC121107721	LOC121107721
MATK	Lepidosauria	Sphenodontia	Sphenodon_punctatus	0	5451	0 LOC121107721	LOC121107721
MATK	Aves	Psittaciformes	Strigops_habroptila	0	5451	0 LOC121107721	LOC121107721
MATK	Aves	Struthioniformes	Struthio_camelus	277	5451	0.0508164 LOC121107721	LOC121107721
MATK	Aves	Passeriformes	Taeniopygia_guttata	617	5451	0.11319 LOC121107721	LOC121107721
MATK	Reptilia	Testudines	Terrapene_carolina	0	5451	0 LOC121107721	LOC121107721
MOB1A	Aves	Anseriformes	Anas_platyrhynchos	1364	1364	1 BOLA3	BOLA3
MOB1A	Lepidosauria	Squamata	Anolis_carolinensis	380	1364	0.278592 BOLA3	BOLA3
MOB1A	Lepidosauria	Squamata	Anolis_sagrei	185	1364	0.13563 BOLA3	BOLA3
MOB1A	Aves	Anseriformes	Anser_brachyrhynchus	1364	1364	1 BOLA3	BOLA3
MOB1A	Aves	Accipitriformes	Aquila_chrysaetos	1254	1364	0.919355 BOLA3	BOLA3
MOB1A	Reptilia	Testudines	Chelonoidis_abingdonii	504	1364	0.369501 BOLA3	BOLA3
MOB1A	Reptilia	Testudines	Chrysemys_picta	504	1364	0.369501 BOLA3	BOLA3
MOB1A	Aves	Galliformes	Coturnix_japonica	1364	1364	1 BOLA3	BOLA3
MOB1A	Reptilia	Crocodylia	Crocodylus_porosus	522	1364	0.382698 BOLA3	BOLA3
MOB1A	Lepidosauria	Squamata	Eublepharis_macularius	300	1364	0.219941 BOLA3	BOLA3
MOB1A	Lepidosauria	Squamata	Euleptes_europaea	317	1364	0.232405 BOLA3	BOLA3
MOB1A	Aves	Passeriformes	Ficedula_albicollis	1037	1364	0.760264 BOLA3	BOLA3
MOB1A	Aves	Passeriformes	Geospiza_fortis	585	1364	0.428886 BOLA3	BOLA3
MOB1A	Reptilia	Testudines	Gopherus_evgoodei	431	1364	0.315982 BOLA3	BOLA3
MOB1A	Lepidosauria	Squamata	Laticauda_laticaudata	293	1364	0.214809 BOLA3	BOLA3
MOB1A	Actinistia	Coelacanthiformes	Latimeria_chalumnae	170	1364	0.124633 BOLA3	BOLA3
MOB1A	Aves	Galliformes	Meleagris_gallopavo	1364	1364	1 BOLA3	BOLA3
MOB1A	Lepidosauria	Squamata	Naja_naja	344	1364	0.252199 BOLA3	BOLA3
MOB1A	Lepidosauria	Squamata	Notechis_scutatus	355	1364	0.260264 BOLA3	BOLA3
MOB1A	Aves	Passeriformes	Parus_major	1005	1364	0.736804 BOLA3	BOLA3
MOB1A	Reptilia	Testudines	Pelodiscus_sinensis	197	1364	0.144428 BOLA3	BOLA3
MOB1A	Lepidosauria	Squamata	Podarcis_muralis	160	1364	0.117302 BOLA3	BOLA3
MOB1A	Lepidosauria	Squamata	Podarcis_raffonei	160	1364	0.117302 BOLA3	BOLA3
MOB1A	Lepidosauria	Squamata	Pogona_vitticeps_zw	176	1364	0.129032 BOLA3	BOLA3
MOB1A	Lepidosauria	Squamata	Pogona_vitticeps_zz	176	1364	0.129032 BOLA3	BOLA3
MOB1A	Lepidosauria	Squamata	Pseudonaja_textilis	355	1364	0.260264 BOLA3	BOLA3
MOB1A	Lepidosauria	Squamata	Rhineura_floridana	208	1364	0.152493 BOLA3	BOLA3
MOB1A	Lepidosauria	Squamata	Salvator_merianae	198	1364	0.145161 BOLA3	BOLA3
MOB1A	Aves	Passeriformes	Serinus_canaria	684	1364	0.501466 BOLA3	BOLA3
MOB1A	Lepidosauria	Sphenodontia	Sphenodon_punctatus	103	1364	0.0755132 BOLA3	BOLA3
MOB1A	Aves	Psittaciformes	Strigops_habroptila	1168	1364	0.856305 BOLA3	BOLA3
MOB1A	Aves	Struthioniformes	Struthio_camelus	1100	1364	0.806452 BOLA3	BOLA3
MOB1A	Aves	Passeriformes	Taeniopygia_guttata	906	1364	0.664223 BOLA3	BOLA3
MOB1A	Reptilia	Testudines	Terrapene_carolina	399	1364	0.292522 BOLA3	BOLA3
NOTCH2	Aves	Anseriformes	Anas_platyrhynchos	7519	8853	0.849317 SEC22B	SEC22B
NOTCH2	Lepidosauria	Squamata	Anolis_carolinensis	1269	8853	0.143341 SEC22B	SEC22B
NOTCH2	Lepidosauria	Squamata	Anolis_sagrei	1026	8853	0.115893 SEC22B	SEC22B
NOTCH2	Aves	Anseriformes	Anser_brachyrhynchus	8267	8853	0.933808 SEC22B	SEC22B
NOTCH2	Aves	Accipitriformes	Aquila_chrysaetos	7606	8853	0.859144 SEC22B	SEC22B
NOTCH2	Reptilia	Testudines	Chelonoidis_abingdonii	3865	8853	0.436575 SEC22B	SEC22B
NOTCH2	Reptilia	Testudines	Chrysemys_picta	4447	8853	0.502316 SEC22B	SEC22B
NOTCH2	Aves	Galliformes	Coturnix_japonica	7479	8853	0.844798 SEC22B	SEC22B
NOTCH2	Reptilia	Crocodylia	Crocodylus_porosus	4020	8853	0.454083 SEC22B	SEC22B
NOTCH2	Lepidosauria	Squamata	Eublepharis_macularius	1913	8853	0.216085 SEC22B	SEC22B
NOTCH2	Lepidosauria	Squamata	Euleptes_europaea	1610	8853	0.181859 SEC22B	SEC22B
NOTCH2	Aves	Passeriformes	Ficedula_albicollis	6665	8853	0.752852 SEC22B	SEC22B
NOTCH2	Aves	Passeriformes	Geospiza_fortis	7819	8853	0.883203 SEC22B	SEC22B
NOTCH2	Reptilia	Testudines	Gopherus_evgoodei	3916	8853	0.442336 SEC22B	SEC22B
NOTCH2	Lepidosauria	Squamata	Laticauda_laticaudata	907	8853	0.102451 SEC22B	SEC22B
NOTCH2	Actinistia	Coelacanthiformes	Latimeria_chalumnae	753	8853	0.0850559 SEC22B	SEC22B
NOTCH2	Aves	Galliformes	Meleagris_gallopavo	8617	8853	0.973342 SEC22B	SEC22B
NOTCH2	Lepidosauria	Squamata	Naja_naja	893	8853	0.10087 SEC22B	SEC22B
NOTCH2	Lepidosauria	Squamata	Notechis_scutatus	905	8853	0.102225 SEC22B	SEC22B
NOTCH2	Aves	Passeriformes	Parus_major	7885	8853	0.890659 SEC22B	SEC22B
NOTCH2	Reptilia	Testudines	Pelodiscus_sinensis	3131	8853	0.353665 SEC22B	SEC22B
