Gene_name	Class	Order	Species_name	Unaligned_region	Gene_length	Normalized_value	right_gene
NOTCH2	Lepidosauria	Squamata	Pogona_vitticeps_zw	0	1428	0 REG4	REG4
NOTCH2	Lepidosauria	Squamata	Pogona_vitticeps_zz	0	1428	0 REG4	REG4
NOTCH2	Lepidosauria	Squamata	Pseudonaja_textilis	0	1428	0 REG4	REG4
NOTCH2	Lepidosauria	Squamata	Rhineura_floridana	141	1428	0.0987395 REG4	REG4
NOTCH2	Lepidosauria	Squamata	Salvator_merianae	0	1428	0 REG4	REG4
NOTCH2	Aves	Passeriformes	Serinus_canaria	1339	1428	0.937675 REG4	REG4
NOTCH2	Lepidosauria	Sphenodontia	Sphenodon_punctatus	0	1428	0 REG4	REG4
NOTCH2	Aves	Psittaciformes	Strigops_habroptila	1428	1428	1 REG4	REG4
NOTCH2	Aves	Struthioniformes	Struthio_camelus	0	1428	0 REG4	REG4
NOTCH2	Aves	Passeriformes	Taeniopygia_guttata	1428	1428	1 REG4	REG4
NOTCH2	Reptilia	Testudines	Terrapene_carolina	0	1428	0 REG4	REG4
OLAH	Aves	Anseriformes	Anas_platyrhynchos	17631	19680	0.895884 CROT	CROT
OLAH	Lepidosauria	Squamata	Anolis_carolinensis	2936	19680	0.149187 CROT	CROT
OLAH	Lepidosauria	Squamata	Anolis_sagrei	3308	19680	0.168089 CROT	CROT
OLAH	Aves	Anseriformes	Anser_brachyrhynchus	16567	19680	0.841819 CROT	CROT
OLAH	Aves	Accipitriformes	Aquila_chrysaetos	18604	19680	0.945325 CROT	CROT
OLAH	Reptilia	Testudines	Chelonoidis_abingdonii	7940	19680	0.403455 CROT	CROT
OLAH	Reptilia	Testudines	Chrysemys_picta	8631	19680	0.438567 CROT	CROT
OLAH	Aves	Galliformes	Coturnix_japonica	18760	19680	0.953252 CROT	CROT
OLAH	Reptilia	Crocodylia	Crocodylus_porosus	5758	19680	0.292581 CROT	CROT
OLAH	Lepidosauria	Squamata	Eublepharis_macularius	3723	19680	0.189177 CROT	CROT
OLAH	Lepidosauria	Squamata	Euleptes_europaea	3910	19680	0.198679 CROT	CROT
OLAH	Aves	Passeriformes	Ficedula_albicollis	15967	19680	0.811331 CROT	CROT
OLAH	Aves	Passeriformes	Geospiza_fortis	16455	19680	0.836128 CROT	CROT
OLAH	Reptilia	Testudines	Gopherus_evgoodei	7871	19680	0.399949 CROT	CROT
OLAH	Lepidosauria	Squamata	Laticauda_laticaudata	2834	19680	0.144004 CROT	CROT
OLAH	Actinistia	Coelacanthiformes	Latimeria_chalumnae	2179	19680	0.110722 CROT	CROT
OLAH	Aves	Galliformes	Meleagris_gallopavo	19327	19680	0.982063 CROT	CROT
OLAH	Lepidosauria	Squamata	Naja_naja	2972	19680	0.151016 CROT	CROT
OLAH	Lepidosauria	Squamata	Notechis_scutatus	3078	19680	0.156402 CROT	CROT
OLAH	Aves	Passeriformes	Parus_major	16327	19680	0.829624 CROT	CROT
OLAH	Reptilia	Testudines	Pelodiscus_sinensis	7052	19680	0.358333 CROT	CROT
OLAH	Lepidosauria	Squamata	Podarcis_muralis	2768	19680	0.14065 CROT	CROT
OLAH	Lepidosauria	Squamata	Podarcis_raffonei	2844	19680	0.144512 CROT	CROT
OLAH	Lepidosauria	Squamata	Pogona_vitticeps_zw	3993	19680	0.202896 CROT	CROT
OLAH	Lepidosauria	Squamata	Pogona_vitticeps_zz	4562	19680	0.231809 CROT	CROT
OLAH	Lepidosauria	Squamata	Pseudonaja_textilis	3037	19680	0.154319 CROT	CROT
OLAH	Lepidosauria	Squamata	Rhineura_floridana	2976	19680	0.15122 CROT	CROT
OLAH	Lepidosauria	Squamata	Salvator_merianae	2959	19680	0.150356 CROT	CROT
OLAH	Aves	Passeriformes	Serinus_canaria	16416	19680	0.834146 CROT	CROT
OLAH	Lepidosauria	Sphenodontia	Sphenodon_punctatus	3596	19680	0.182724 CROT	CROT
OLAH	Aves	Psittaciformes	Strigops_habroptila	15720	19680	0.79878 CROT	CROT
OLAH	Aves	Struthioniformes	Struthio_camelus	17369	19680	0.882571 CROT	CROT
OLAH	Aves	Passeriformes	Taeniopygia_guttata	16187	19680	0.82251 CROT	CROT
OLAH	Reptilia	Testudines	Terrapene_carolina	7716	19680	0.392073 CROT	CROT
RBBP7	Aves	Anseriformes	Anas_platyrhynchos	20956	22022	0.951594 TXLNG	TXLNG
RBBP7	Lepidosauria	Squamata	Anolis_carolinensis	3570	22022	0.162111 TXLNG	TXLNG
RBBP7	Lepidosauria	Squamata	Anolis_sagrei	3370	22022	0.153029 TXLNG	TXLNG
RBBP7	Aves	Anseriformes	Anser_brachyrhynchus	21352	22022	0.969576 TXLNG	TXLNG
RBBP7	Aves	Accipitriformes	Aquila_chrysaetos	21143	22022	0.960085 TXLNG	TXLNG
RBBP7	Reptilia	Testudines	Chelonoidis_abingdonii	8004	22022	0.363455 TXLNG	TXLNG
RBBP7	Reptilia	Testudines	Chrysemys_picta	7643	22022	0.347062 TXLNG	TXLNG
RBBP7	Aves	Galliformes	Coturnix_japonica	20385	22022	0.925665 TXLNG	TXLNG
RBBP7	Reptilia	Crocodylia	Crocodylus_porosus	8068	22022	0.366361 TXLNG	TXLNG
RBBP7	Lepidosauria	Squamata	Eublepharis_macularius	4998	22022	0.226955 TXLNG	TXLNG
RBBP7	Lepidosauria	Squamata	Euleptes_europaea	4688	22022	0.212878 TXLNG	TXLNG
RBBP7	Aves	Passeriformes	Ficedula_albicollis	20203	22022	0.917401 TXLNG	TXLNG
RBBP7	Aves	Passeriformes	Geospiza_fortis	19739	22022	0.896331 TXLNG	TXLNG
RBBP7	Reptilia	Testudines	Gopherus_evgoodei	7031	22022	0.319272 TXLNG	TXLNG
RBBP7	Lepidosauria	Squamata	Laticauda_laticaudata	2589	22022	0.117564 TXLNG	TXLNG
RBBP7	Actinistia	Coelacanthiformes	Latimeria_chalumnae	2144	22022	0.0973572 TXLNG	TXLNG
RBBP7	Aves	Galliformes	Meleagris_gallopavo	21565	22022	0.979248 TXLNG	TXLNG
RBBP7	Lepidosauria	Squamata	Naja_naja	2916	22022	0.132413 TXLNG	TXLNG
RBBP7	Lepidosauria	Squamata	Notechis_scutatus	2932	22022	0.13314 TXLNG	TXLNG
RBBP7	Aves	Passeriformes	Parus_major	20341	22022	0.923667 TXLNG	TXLNG
RBBP7	Reptilia	Testudines	Pelodiscus_sinensis	5968	22022	0.271002 TXLNG	TXLNG
RBBP7	Lepidosauria	Squamata	Podarcis_muralis	2716	22022	0.123331 TXLNG	TXLNG
RBBP7	Lepidosauria	Squamata	Podarcis_raffonei	3895	22022	0.176869 TXLNG	TXLNG
RBBP7	Lepidosauria	Squamata	Pogona_vitticeps_zw	3907	22022	0.177413 TXLNG	TXLNG
RBBP7	Lepidosauria	Squamata	Pogona_vitticeps_zz	3743	22022	0.169966 TXLNG	TXLNG
RBBP7	Lepidosauria	Squamata	Pseudonaja_textilis	3025	22022	0.137363 TXLNG	TXLNG
RBBP7	Lepidosauria	Squamata	Rhineura_floridana	3634	22022	0.165017 TXLNG	TXLNG
RBBP7	Lepidosauria	Squamata	Salvator_merianae	3285	22022	0.149169 TXLNG	TXLNG
RBBP7	Aves	Passeriformes	Serinus_canaria	19881	22022	0.902779 TXLNG	TXLNG
RBBP7	Lepidosauria	Sphenodontia	Sphenodon_punctatus	4768	22022	0.216511 TXLNG	TXLNG
RBBP7	Aves	Psittaciformes	Strigops_habroptila	21004	22022	0.953773 TXLNG	TXLNG
RBBP7	Aves	Struthioniformes	Struthio_camelus	19684	22022	0.893833 TXLNG	TXLNG
RBBP7	Aves	Passeriformes	Taeniopygia_guttata	20346	22022	0.923894 TXLNG	TXLNG
RBBP7	Reptilia	Testudines	Terrapene_carolina	7585	22022	0.344428 TXLNG	TXLNG
RIPPLY3	Aves	Anseriformes	Anas_platyrhynchos	3089	4065	0.759902 PIGP	PIGP
RIPPLY3	Lepidosauria	Squamata	Anolis_carolinensis	380	4065	0.0934809 PIGP	PIGP
RIPPLY3	Lepidosauria	Squamata	Anolis_sagrei	538	4065	0.132349 PIGP	PIGP
RIPPLY3	Aves	Anseriformes	Anser_brachyrhynchus	3408	4065	0.838376 PIGP	PIGP
RIPPLY3	Aves	Accipitriformes	Aquila_chrysaetos	3659	4065	0.900123 PIGP	PIGP
RIPPLY3	Reptilia	Testudines	Chelonoidis_abingdonii	1640	4065	0.403444 PIGP	PIGP
RIPPLY3	Reptilia	Testudines	Chrysemys_picta	1228	4065	0.302091 PIGP	PIGP
RIPPLY3	Aves	Galliformes	Coturnix_japonica	3576	4065	0.879705 PIGP	PIGP
RIPPLY3	Reptilia	Crocodylia	Crocodylus_porosus	1296	4065	0.318819 PIGP	PIGP
RIPPLY3	Lepidosauria	Squamata	Eublepharis_macularius	619	4065	0.152276 PIGP	PIGP
RIPPLY3	Lepidosauria	Squamata	Euleptes_europaea	624	4065	0.153506 PIGP	PIGP
RIPPLY3	Aves	Passeriformes	Ficedula_albicollis	2407	4065	0.592128 PIGP	PIGP
RIPPLY3	Aves	Passeriformes	Geospiza_fortis	2695	4065	0.662977 PIGP	PIGP
RIPPLY3	Reptilia	Testudines	Gopherus_evgoodei	940	4065	0.231242 PIGP	PIGP
RIPPLY3	Lepidosauria	Squamata	Laticauda_laticaudata	406	4065	0.099877 PIGP	PIGP
RIPPLY3	Actinistia	Coelacanthiformes	Latimeria_chalumnae	307	4065	0.0755228 PIGP	PIGP
RIPPLY3	Aves	Galliformes	Meleagris_gallopavo	3578	4065	0.880197 PIGP	PIGP
RIPPLY3	Lepidosauria	Squamata	Naja_naja	356	4065	0.0875769 PIGP	PIGP
RIPPLY3	Lepidosauria	Squamata	Notechis_scutatus	362	4065	0.0890529 PIGP	PIGP
RIPPLY3	Aves	Passeriformes	Parus_major	2242	4065	0.551538 PIGP	PIGP
RIPPLY3	Reptilia	Testudines	Pelodiscus_sinensis	535	4065	0.131611 PIGP	PIGP
RIPPLY3	Lepidosauria	Squamata	Podarcis_muralis	343	4065	0.0843788 PIGP	PIGP
RIPPLY3	Lepidosauria	Squamata	Podarcis_raffonei	478	4065	0.117589 PIGP	PIGP
RIPPLY3	Lepidosauria	Squamata	Pogona_vitticeps_zw	522	4065	0.128413 PIGP	PIGP
RIPPLY3	Lepidosauria	Squamata	Pogona_vitticeps_zz	472	4065	0.116113 PIGP	PIGP
RIPPLY3	Lepidosauria	Squamata	Pseudonaja_textilis	364	4065	0.0895449 PIGP	PIGP
RIPPLY3	Lepidosauria	Squamata	Rhineura_floridana	522	4065	0.128413 PIGP	PIGP
RIPPLY3	Lepidosauria	Squamata	Salvator_merianae	389	4065	0.095695 PIGP	PIGP
RIPPLY3	Aves	Passeriformes	Serinus_canaria	1814	4065	0.446248 PIGP	PIGP
RIPPLY3	Lepidosauria	Sphenodontia	Sphenodon_punctatus	439	4065	0.107995 PIGP	PIGP
RIPPLY3	Aves	Psittaciformes	Strigops_habroptila	3965	4065	0.9754 PIGP	PIGP
RIPPLY3	Aves	Struthioniformes	Struthio_camelus	3088	4065	0.759656 PIGP	PIGP
RIPPLY3	Aves	Passeriformes	Taeniopygia_guttata	1521	4065	0.37417 PIGP	PIGP
RIPPLY3	Reptilia	Testudines	Terrapene_carolina	993	4065	0.24428 PIGP	PIGP
RUBCNL	Aves	Anseriformes	Anas_platyrhynchos	93118	124047	0.750667 LRCH1	LRCH1
RUBCNL	Lepidosauria	Squamata	Anolis_carolinensis	1736	124047	0.0139947 LRCH1	LRCH1
RUBCNL	Lepidosauria	Squamata	Anolis_sagrei	1808	124047	0.0145751 LRCH1	LRCH1
RUBCNL	Aves	Anseriformes	Anser_brachyrhynchus	97140	124047	0.78309 LRCH1	LRCH1
RUBCNL	Aves	Accipitriformes	Aquila_chrysaetos	99236	124047	0.799987 LRCH1	LRCH1
RUBCNL	Reptilia	Testudines	Chelonoidis_abingdonii	29249	124047	0.23579 LRCH1	LRCH1
RUBCNL	Reptilia	Testudines	Chrysemys_picta	30258	124047	0.243924 LRCH1	LRCH1
RUBCNL	Aves	Galliformes	Coturnix_japonica	94643	124047	0.762961 LRCH1	LRCH1
RUBCNL	Reptilia	Crocodylia	Crocodylus_porosus	24963	124047	0.201238 LRCH1	LRCH1
RUBCNL	Lepidosauria	Squamata	Eublepharis_macularius	1951	124047	0.0157279 LRCH1	LRCH1
RUBCNL	Lepidosauria	Squamata	Euleptes_europaea	2107	124047	0.0169855 LRCH1	LRCH1
RUBCNL	Aves	Passeriformes	Ficedula_albicollis	89537	124047	0.721799 LRCH1	LRCH1
RUBCNL	Aves	Passeriformes	Geospiza_fortis	89497	124047	0.721477 LRCH1	LRCH1
RUBCNL	Reptilia	Testudines	Gopherus_evgoodei	30240	124047	0.243779 LRCH1	LRCH1
RUBCNL	Lepidosauria	Squamata	Laticauda_laticaudata	1421	124047	0.0114553 LRCH1	LRCH1
RUBCNL	Actinistia	Coelacanthiformes	Latimeria_chalumnae	3431	124047	0.0276589 LRCH1	LRCH1
RUBCNL	Aves	Galliformes	Meleagris_gallopavo	114403	124047	0.922255 LRCH1	LRCH1
RUBCNL	Lepidosauria	Squamata	Naja_naja	1564	124047	0.0126081 LRCH1	LRCH1
RUBCNL	Lepidosauria	Squamata	Notechis_scutatus	1671	124047	0.0134707 LRCH1	LRCH1
RUBCNL	Aves	Passeriformes	Parus_major	84123	124047	0.678154 LRCH1	LRCH1
RUBCNL	Reptilia	Testudines	Pelodiscus_sinensis	17387	124047	0.140165 LRCH1	LRCH1
RUBCNL	Lepidosauria	Squamata	Podarcis_muralis	1863	124047	0.0150185 LRCH1	LRCH1
RUBCNL	Lepidosauria	Squamata	Podarcis_raffonei	2043	124047	0.0164696 LRCH1	LRCH1
RUBCNL	Lepidosauria	Squamata	Pogona_vitticeps_zw	1953	124047	0.015744 LRCH1	LRCH1
RUBCNL	Lepidosauria	Squamata	Pogona_vitticeps_zz	2303	124047	0.0185655 LRCH1	LRCH1
RUBCNL	Lepidosauria	Squamata	Pseudonaja_textilis	1603	124047	0.0129225 LRCH1	LRCH1
RUBCNL	Lepidosauria	Squamata	Rhineura_floridana	2197	124047	0.017711 LRCH1	LRCH1
RUBCNL	Lepidosauria	Squamata	Salvator_merianae	1832	124047	0.0147686 LRCH1	LRCH1
RUBCNL	Aves	Passeriformes	Serinus_canaria	88312	124047	0.711924 LRCH1	LRCH1
RUBCNL	Lepidosauria	Sphenodontia	Sphenodon_punctatus	10939	124047	0.0881843 LRCH1	LRCH1
RUBCNL	Aves	Psittaciformes	Strigops_habroptila	90368	124047	0.728498 LRCH1	LRCH1
RUBCNL	Aves	Struthioniformes	Struthio_camelus	96033	124047	0.774166 LRCH1	LRCH1
RUBCNL	Aves	Passeriformes	Taeniopygia_guttata	89582	124047	0.722162 LRCH1	LRCH1
RUBCNL	Reptilia	Testudines	Terrapene_carolina	34654	124047	0.279362 LRCH1	LRCH1
SH2D1A	Aves	Anseriformes	Anas_platyrhynchos	801	1635	0.489908 LOC121110638	LOC121110638
SH2D1A	Lepidosauria	Squamata	Anolis_carolinensis	0	1635	0 LOC121110638	LOC121110638
SH2D1A	Lepidosauria	Squamata	Anolis_sagrei	0	1635	0 LOC121110638	LOC121110638
SH2D1A	Aves	Anseriformes	Anser_brachyrhynchus	802	1635	0.49052 LOC121110638	LOC121110638
SH2D1A	Aves	Accipitriformes	Aquila_chrysaetos	869	1635	0.531498 LOC121110638	LOC121110638
SH2D1A	Reptilia	Testudines	Chelonoidis_abingdonii	359	1635	0.219572 LOC121110638	LOC121110638
SH2D1A	Reptilia	Testudines	Chrysemys_picta	359	1635	0.219572 LOC121110638	LOC121110638
SH2D1A	Aves	Galliformes	Coturnix_japonica	1263	1635	0.772477 LOC121110638	LOC121110638
SH2D1A	Reptilia	Crocodylia	Crocodylus_porosus	0	1635	0 LOC121110638	LOC121110638
SH2D1A	Lepidosauria	Squamata	Eublepharis_macularius	0	1635	0 LOC121110638	LOC121110638
SH2D1A	Lepidosauria	Squamata	Euleptes_europaea	0	1635	0 LOC121110638	LOC121110638
SH2D1A	Aves	Passeriformes	Ficedula_albicollis	801	1635	0.489908 LOC121110638	LOC121110638
SH2D1A	Aves	Passeriformes	Geospiza_fortis	801	1635	0.489908 LOC121110638	LOC121110638
SH2D1A	Reptilia	Testudines	Gopherus_evgoodei	357	1635	0.218349 LOC121110638	LOC121110638
SH2D1A	Lepidosauria	Squamata	Laticauda_laticaudata	0	1635	0 LOC121110638	LOC121110638
SH2D1A	Actinistia	Coelacanthiformes	Latimeria_chalumnae	0	1635	0 LOC121110638	LOC121110638
SH2D1A	Aves	Galliformes	Meleagris_gallopavo	1635	1635	1 LOC121110638	LOC121110638
SH2D1A	Lepidosauria	Squamata	Naja_naja	0	1635	0 LOC121110638	LOC121110638
SH2D1A	Lepidosauria	Squamata	Notechis_scutatus	0	1635	0 LOC121110638	LOC121110638
SH2D1A	Aves	Passeriformes	Parus_major	826	1635	0.505199 LOC121110638	LOC121110638
SH2D1A	Reptilia	Testudines	Pelodiscus_sinensis	0	1635	0 LOC121110638	LOC121110638
SH2D1A	Lepidosauria	Squamata	Podarcis_muralis	0	1635	0 LOC121110638	LOC121110638
SH2D1A	Lepidosauria	Squamata	Podarcis_raffonei	0	1635	0 LOC121110638	LOC121110638
SH2D1A	Lepidosauria	Squamata	Pogona_vitticeps_zw	0	1635	0 LOC121110638	LOC121110638
SH2D1A	Lepidosauria	Squamata	Pogona_vitticeps_zz	0	1635	0 LOC121110638	LOC121110638
SH2D1A	Lepidosauria	Squamata	Pseudonaja_textilis	0	1635	0 LOC121110638	LOC121110638
SH2D1A	Lepidosauria	Squamata	Rhineura_floridana	0	1635	0 LOC121110638	LOC121110638
SH2D1A	Lepidosauria	Squamata	Salvator_merianae	0	1635	0 LOC121110638	LOC121110638
SH2D1A	Aves	Passeriformes	Serinus_canaria	862	1635	0.527217 LOC121110638	LOC121110638
SH2D1A	Lepidosauria	Sphenodontia	Sphenodon_punctatus	336	1635	0.205505 LOC121110638	LOC121110638
SH2D1A	Aves	Psittaciformes	Strigops_habroptila	534	1635	0.326606 LOC121110638	LOC121110638
SH2D1A	Aves	Struthioniformes	Struthio_camelus	354	1635	0.216514 LOC121110638	LOC121110638
SH2D1A	Aves	Passeriformes	Taeniopygia_guttata	802	1635	0.49052 LOC121110638	LOC121110638
SH2D1A	Reptilia	Testudines	Terrapene_carolina	359	1635	0.219572 LOC121110638	LOC121110638
SH2D2A	Aves	Anseriformes	Anas_platyrhynchos	3488	3652	0.955093 LOC100857512	LOC100857512
SH2D2A	Lepidosauria	Squamata	Anolis_carolinensis	683	3652	0.187021 LOC100857512	LOC100857512
SH2D2A	Lepidosauria	Squamata	Anolis_sagrei	1737	3652	0.47563 LOC100857512	LOC100857512
SH2D2A	Aves	Anseriformes	Anser_brachyrhynchus	3567	3652	0.976725 LOC100857512	LOC100857512
SH2D2A	Aves	Accipitriformes	Aquila_chrysaetos	3123	3652	0.855148 LOC100857512	LOC100857512
SH2D2A	Reptilia	Testudines	Chelonoidis_abingdonii	1506	3652	0.412377 LOC100857512	LOC100857512
SH2D2A	Reptilia	Testudines	Chrysemys_picta	1632	3652	0.446878 LOC100857512	LOC100857512
SH2D2A	Aves	Galliformes	Coturnix_japonica	3652	3652	1 LOC100857512	LOC100857512
SH2D2A	Reptilia	Crocodylia	Crocodylus_porosus	1868	3652	0.511501 LOC100857512	LOC100857512
SH2D2A	Lepidosauria	Squamata	Eublepharis_macularius	1654	3652	0.452903 LOC100857512	LOC100857512
SH2D2A	Lepidosauria	Squamata	Euleptes_europaea	2001	3652	0.547919 LOC100857512	LOC100857512
SH2D2A	Aves	Passeriformes	Ficedula_albicollis	2013	3652	0.551205 LOC100857512	LOC100857512
SH2D2A	Aves	Passeriformes	Geospiza_fortis	2723	3652	0.745619 LOC100857512	LOC100857512
SH2D2A	Reptilia	Testudines	Gopherus_evgoodei	1692	3652	0.463308 LOC100857512	LOC100857512
SH2D2A	Lepidosauria	Squamata	Laticauda_laticaudata	2156	3652	0.590361 LOC100857512	LOC100857512
SH2D2A	Actinistia	Coelacanthiformes	Latimeria_chalumnae	984	3652	0.269441 LOC100857512	LOC100857512
SH2D2A	Aves	Galliformes	Meleagris_gallopavo	3652	3652	1 LOC100857512	LOC100857512
SH2D2A	Lepidosauria	Squamata	Naja_naja	2183	3652	0.597755 LOC100857512	LOC100857512
SH2D2A	Lepidosauria	Squamata	Notechis_scutatus	2010	3652	0.550383 LOC100857512	LOC100857512
SH2D2A	Aves	Passeriformes	Parus_major	1520	3652	0.41621 LOC100857512	LOC100857512
SH2D2A	Reptilia	Testudines	Pelodiscus_sinensis	1384	3652	0.37897 LOC100857512	LOC100857512
SH2D2A	Lepidosauria	Squamata	Podarcis_muralis	1681	3652	0.460296 LOC100857512	LOC100857512
SH2D2A	Lepidosauria	Squamata	Podarcis_raffonei	1611	3652	0.441128 LOC100857512	LOC100857512
SH2D2A	Lepidosauria	Squamata	Pogona_vitticeps_zw	2184	3652	0.598028 LOC100857512	LOC100857512
SH2D2A	Lepidosauria	Squamata	Pogona_vitticeps_zz	2444	3652	0.669222 LOC100857512	LOC100857512
SH2D2A	Lepidosauria	Squamata	Pseudonaja_textilis	1995	3652	0.546276 LOC100857512	LOC100857512
SH2D2A	Lepidosauria	Squamata	Rhineura_floridana	1487	3652	0.407174 LOC100857512	LOC100857512
SH2D2A	Lepidosauria	Squamata	Salvator_merianae	1752	3652	0.479737 LOC100857512	LOC100857512
SH2D2A	Aves	Passeriformes	Serinus_canaria	2501	3652	0.68483 LOC100857512	LOC100857512
SH2D2A	Lepidosauria	Sphenodontia	Sphenodon_punctatus	1206	3652	0.33023 LOC100857512	LOC100857512
SH2D2A	Aves	Psittaciformes	Strigops_habroptila	1468	3652	0.401972 LOC100857512	LOC100857512
SH2D2A	Aves	Struthioniformes	Struthio_camelus	3652	3652	1 LOC100857512	LOC100857512
SH2D2A	Aves	Passeriformes	Taeniopygia_guttata	2302	3652	0.63034 LOC100857512	LOC100857512
SH2D2A	Reptilia	Testudines	Terrapene_carolina	1598	3652	0.437568 LOC100857512	LOC100857512
SIAH3	Aves	Anseriformes	Anas_platyrhynchos	41665	45801	0.909696 ZC3H13	ZC3H13
SIAH3	Lepidosauria	Squamata	Anolis_carolinensis	6793	45801	0.148316 ZC3H13	ZC3H13
SIAH3	Lepidosauria	Squamata	Anolis_sagrei	7275	45801	0.158839 ZC3H13	ZC3H13
SIAH3	Aves	Anseriformes	Anser_brachyrhynchus	42395	45801	0.925635 ZC3H13	ZC3H13
SIAH3	Aves	Accipitriformes	Aquila_chrysaetos	42463	45801	0.927119 ZC3H13	ZC3H13
SIAH3	Reptilia	Testudines	Chelonoidis_abingdonii	21181	45801	0.462457 ZC3H13	ZC3H13
SIAH3	Reptilia	Testudines	Chrysemys_picta	21070	45801	0.460034 ZC3H13	ZC3H13
SIAH3	Aves	Galliformes	Coturnix_japonica	42354	45801	0.92474 ZC3H13	ZC3H13
SIAH3	Reptilia	Crocodylia	Crocodylus_porosus	20650	45801	0.450864 ZC3H13	ZC3H13
SIAH3	Lepidosauria	Squamata	Eublepharis_macularius	6859	45801	0.149757 ZC3H13	ZC3H13
SIAH3	Lepidosauria	Squamata	Euleptes_europaea	6693	45801	0.146132 ZC3H13	ZC3H13
SIAH3	Aves	Passeriformes	Ficedula_albicollis	39391	45801	0.860047 ZC3H13	ZC3H13
SIAH3	Aves	Passeriformes	Geospiza_fortis	39218	45801	0.85627 ZC3H13	ZC3H13
SIAH3	Reptilia	Testudines	Gopherus_evgoodei	19740	45801	0.430995 ZC3H13	ZC3H13
SIAH3	Lepidosauria	Squamata	Laticauda_laticaudata	7377	45801	0.161066 ZC3H13	ZC3H13
SIAH3	Actinistia	Coelacanthiformes	Latimeria_chalumnae	6038	45801	0.131831 ZC3H13	ZC3H13
SIAH3	Aves	Galliformes	Meleagris_gallopavo	44440	45801	0.970284 ZC3H13	ZC3H13
SIAH3	Lepidosauria	Squamata	Naja_naja	7275	45801	0.158839 ZC3H13	ZC3H13
SIAH3	Lepidosauria	Squamata	Notechis_scutatus	6670	45801	0.14563 ZC3H13	ZC3H13
SIAH3	Aves	Passeriformes	Parus_major	39856	45801	0.870199 ZC3H13	ZC3H13
SIAH3	Reptilia	Testudines	Pelodiscus_sinensis	17191	45801	0.375341 ZC3H13	ZC3H13
SIAH3	Lepidosauria	Squamata	Podarcis_muralis	7201	45801	0.157224 ZC3H13	ZC3H13
SIAH3	Lepidosauria	Squamata	Podarcis_raffonei	7525	45801	0.164298 ZC3H13	ZC3H13
SIAH3	Lepidosauria	Squamata	Pogona_vitticeps_zw	7175	45801	0.156656 ZC3H13	ZC3H13
SIAH3	Lepidosauria	Squamata	Pogona_vitticeps_zz	7641	45801	0.16683 ZC3H13	ZC3H13
SIAH3	Lepidosauria	Squamata	Pseudonaja_textilis	6800	45801	0.148468 ZC3H13	ZC3H13
SIAH3	Lepidosauria	Squamata	Rhineura_floridana	7032	45801	0.153534 ZC3H13	ZC3H13
SIAH3	Lepidosauria	Squamata	Salvator_merianae	5875	45801	0.128272 ZC3H13	ZC3H13
SIAH3	Aves	Passeriformes	Serinus_canaria	39443	45801	0.861182 ZC3H13	ZC3H13
SIAH3	Lepidosauria	Sphenodontia	Sphenodon_punctatus	10459	45801	0.228357 ZC3H13	ZC3H13
SIAH3	Aves	Psittaciformes	Strigops_habroptila	39997	45801	0.873278 ZC3H13	ZC3H13
SIAH3	Aves	Struthioniformes	Struthio_camelus	41499	45801	0.906072 ZC3H13	ZC3H13
SIAH3	Aves	Passeriformes	Taeniopygia_guttata	38938	45801	0.850156 ZC3H13	ZC3H13
SIAH3	Reptilia	Testudines	Terrapene_carolina	22787	45801	0.497522 ZC3H13	ZC3H13
SLC24A1	Aves	Anseriformes	Anas_platyrhynchos	43432	47853	0.907613 DENND4A	DENND4A
SLC24A1	Lepidosauria	Squamata	Anolis_carolinensis	7958	47853	0.166301 DENND4A	DENND4A
SLC24A1	Lepidosauria	Squamata	Anolis_sagrei	7770	47853	0.162372 DENND4A	DENND4A
SLC24A1	Aves	Anseriformes	Anser_brachyrhynchus	44441	47853	0.928698 DENND4A	DENND4A
SLC24A1	Aves	Accipitriformes	Aquila_chrysaetos	45832	47853	0.957766 DENND4A	DENND4A
SLC24A1	Reptilia	Testudines	Chelonoidis_abingdonii	20443	47853	0.427204 DENND4A	DENND4A
SLC24A1	Reptilia	Testudines	Chrysemys_picta	23575	47853	0.492655 DENND4A	DENND4A
SLC24A1	Aves	Galliformes	Coturnix_japonica	42571	47853	0.88962 DENND4A	DENND4A
SLC24A1	Reptilia	Crocodylia	Crocodylus_porosus	20078	47853	0.419577 DENND4A	DENND4A
SLC24A1	Lepidosauria	Squamata	Eublepharis_macularius	9809	47853	0.204982 DENND4A	DENND4A
SLC24A1	Lepidosauria	Squamata	Euleptes_europaea	8474	47853	0.177084 DENND4A	DENND4A
SLC24A1	Aves	Passeriformes	Ficedula_albicollis	41482	47853	0.866863 DENND4A	DENND4A
SLC24A1	Aves	Passeriformes	Geospiza_fortis	41987	47853	0.877416 DENND4A	DENND4A
SLC24A1	Reptilia	Testudines	Gopherus_evgoodei	25293	47853	0.528556 DENND4A	DENND4A
SLC24A1	Lepidosauria	Squamata	Laticauda_laticaudata	7483	47853	0.156375 DENND4A	DENND4A
SLC24A1	Actinistia	Coelacanthiformes	Latimeria_chalumnae	7936	47853	0.165841 DENND4A	DENND4A
SLC24A1	Aves	Galliformes	Meleagris_gallopavo	46631	47853	0.974463 DENND4A	DENND4A
SLC24A1	Lepidosauria	Squamata	Naja_naja	7556	47853	0.1579 DENND4A	DENND4A
